"","x"
"1154",0.0025063757513803
"1155",0.0048934002765044
"1156",0.0082209124645274
"1157",0.00526981568238936
"1158",0.0120895771537168
"1159",0.00604478857685838
"1160",0.0216339801698089
"1161",0.0082209124645274
"1162",0.00685076038710616
"1163",0.0164418249290548
"1164",0.00540849504245223
"1165",0.00696687496993847
"1166",0.00283479740156117
"1167",0.0085634504838827
"1168",0.00642258786291203
"1169",0.00555467058414013
"1170",0.00696687496993847
"1171",0.00790472352358403
"1172",0.0205522811613185
"1173",0.0158094470471681
"1174",0.0018683891964835
"1175",0.0082209124645274
"1176",0.00456717359140411
"1177",0.0195736011060176
"1178",0.00263490784119468
"1179",0.00233548649560437
"1180",0.0073401004147566
"1181",0.00360566336163482
"1182",0.0041104562322637
"1183",0.00540849504245223
"1184",0.0073401004147566
"1185",0.00278990242008848
"1186",0.000567742573517085
"1187",0.00380597799283676
"1188",0.0097868005530088
"1189",0.000809144927610964
"1190",0.0102761405806592
"1191",0.0120895771537168
"1192",0.00708699350390293
"1193",0.0082209124645274
"1194",0.0105396313647787
"1195",0.00038851193121585
"1196",0.00446788720898228
"1197",0.0073401004147566
"1198",0.0085634504838827
"1199",0.00761195598567351
"1200",0.00241791543074335
"1201",0.00555467058414013
"1202",0.00533825484709571
"1203",0.0024761784531709
"1204",0.00274030415484247
"1205",0.00270424752122612
"1206",0.00423758374460175
"1207",0.00477960027007407
"1208",0.000626593937845076
"1209",0.0120895771537168
"1210",0.00456717359140411
"1211",0.00428172524194135
"1212",0.00467097299120875
"1213",0.00230924507430545
"1214",0.00501275150276061
"1215",0.0093419459824175
"1216",0.00622796398827833
"1217",0.0134769056795531
"1218",0.00431166737650038
"1219",0.00790472352358403
"1220",0.0048934002765044
"1221",0.00143722245883346
"1222",0.0073401004147566
"1223",0.00306750465094306
"1224",0.000522958808176043
"1225",0.000304027827830155
"1226",0.000598610130912189
"1227",0.00105115069315171
"1228",0.000699057182357772
"1229",0.000302239428842919
"1230",0.000549526234259853
"1231",0.00115950810501092
"1232",0.00125471801961651
"1233",0.0024467001382522
"1234",0.00622796398827833
"1235",0.00274030415484247
"1236",0.0046184901486109
"1237",0.00838868618829326
"1238",0.0018683891964835
"1239",0.0024761784531709
"1240",0.00223394360449114
"1241",0.00342538019355308
"1242",0.000478516441474237
"1243",0.0097868005530088
"1244",0.000311870730824256
"1245",0.000194072532212639
"1246",0.00357430976718582
"1247",0.0102761405806592
"1248",0.000319134800641591
"1249",0.0093419459824175
"1250",0.0246627373935822
"1251",0.000740622744552018
"1252",0.0474283411415042
"1253",0.041104562322637
"1254",0.0082209124645274
"1255",0.00402985905123892
"1256",0.000457734547022684
"1257",0.048358308614867
"1258",0.000791233153467507
"1259",0.0093419459824175
"1260",0.00038851193121585
"1261",0.00238980013503703
"1262",0.00216339801698089
"1263",0.000445819547967863
"1264",0.00043915130686578
"1265",0.000406171564452935
"1266",0.000844036187323141
"1267",0.000147858137851212
"1268",0.00662976811655435
"1269",0.00119490006751852
"1270",0.00144395417995212
"1271",0.00216339801698089
"1272",0.00115462253715272
"1273",0.000234080651040074
"1274",0.00216339801698089
"1275",0.00169853563316682
"1276",0.00188553038177234
"1277",0.00177174837597573
"1278",0.00175660522746312
"1279",0.000942765190886169
"1280",0.00134328635041297
"1281",0.000635637561690263
"1282",0.00622796398827833
"1283",0.000788198702255743
"1284",0.000266739534864614
"1285",0.000341400019291005
"1286",0.000176869889512207
"1287",0.000168048087991157
"1288",0.00685076038710616
"1289",0.000148499141339006
"1290",0.000118799313071205
"1291",0.000142724174731378
"1292",0.000531753716981074
"1293",0.000225230478480203
"1294",0.000222909773983932
"1295",0.0048934002765044
"1296",0.000454294455378393
"1297",0.0102761405806592
"1298",0.00790472352358403
"1299",0.00155699099706958
"1300",0.00348343748496924
"1301",0.00642258786291203
"1302",0.00642258786291203
"1303",0.00164418249290548
"1304",0.0073401004147566
"1305",0.00201492952561946
"1306",0.00163113342550147
"1307",0.00136107822260387
"1308",0.00256903514516481
"1309",0.0012233500691261
"1310",0.000870859371242309
"1311",0.000859928082063535
"1312",0.00513807029032962
"1313",0.0158094470471681
"1314",0.000842306604972069
"1315",0.000842306604972069
"1316",0.00240847044859201
"1317",0.00587208033180528
"1318",0.0073401004147566
"1319",0.00205522811613185
"1320",0.000701443043048413
"1321",0.000680539111301937
"1322",0.000706263957433625
"1323",0.00125318787569015
"1324",0.000648336945152003
"1325",0.000532442517132603
"1326",0.0132595362331087
"1327",0.0097868005530088
"1328",0.0082209124645274
"1329",0.000658726960298669
"1330",0.0111093411682803
"1331",0.00708699350390293
"1332",0.0073401004147566
"1333",0.00587208033180528
"1334",0.00526981568238936
"1335",0.00348343748496924
"1336",0.0146802008295132
"1337",0.00132595362331087
"1338",0.0117441606636106
"1339",0.00477960027007407
"1340",0.00348343748496924
"1341",0.00587208033180528
"1342",0.00555467058414013
"1343",0.00218641288950197
"1344",0.00622796398827833
"1345",0.00540849504245223
"1346",0.00283479740156117
"1347",0.0171269009677654
"1348",0.00587208033180528
"1349",0.00540849504245223
"1350",0.00526981568238936
"1351",0.00263490784119468
"1352",0.00236233116796764
"1353",0.00342538019355308
"1354",0.0249118559531133
"1355",0.00770710543549443
"1356",0.00526981568238936
"1357",0.00662976811655435
"1358",0.0102761405806592
"1359",0.00708699350390293
"1360",0.0073401004147566
"1361",0.0132595362331087
"1362",0.00270424752122612
"1363",0.00428172524194135
"1364",0.00402985905123892
"1365",0.00289468748750965
"1366",0.00642258786291203
"1367",0.00662976811655435
"1368",0.00761195598567351
"1369",0.0085634504838827
"1370",0.00526981568238936
"1371",0.0171269009677654
"1372",0.00139811436471554
"1373",0.0120895771537168
"1374",0.00193889444918099
"1375",0.00622796398827833
"1376",0.00790472352358403
"1377",0.0082209124645274
"1378",0.00354349675195146
"1379",0.0102761405806592
"1380",0.00263490784119468
"1381",0.00181878594347951
"1382",0.00109905246851971
"1383",0.00111093411682803
"1384",0.00104326300311261
"1385",0.0178715488359291
"1386",0.00501275150276061
"1387",0.0102761405806592
"1388",0.0114179339785103
"1389",0.003736778392967
"1390",0.00761195598567351
"1391",0.00380597799283676
"1392",0.0093419459824175
"1393",0.0093419459824175
"1394",0.00501275150276061
"1395",0.00587208033180528
"1396",0.00662976811655435
"1397",0.00150016650812544
"1398",0.0082209124645274
"1399",0.0048934002765044
"1400",0.0073401004147566
"1401",0.0048934002765044
"1402",0.00540849504245223
"1403",0.015223911971347
"1404",0.00477960027007407
"1405",0.00570896698925514
"1406",0.0041104562322637
"1407",0.00160564696572801
"1408",0.00270424752122612
"1409",0.00428172524194135
"1410",0.00285448349462757
"1411",0.0041104562322637
"1412",0.00570896698925514
"1413",0.018683891964835
"1414",0.0111093411682803
"1415",0.00761195598567351
"1416",0.00622796398827833
"1417",0.00662976811655435
"1418",0.00587208033180528
"1419",0.000179182922069037
"1420",0.00555467058414013
"1421",0.00131745392059734
"1422",0.00103277794780495
"1423",0.000960386970155069
"1424",0.000184656614207713
"1425",0.00266912742354786
"1426",0.00446788720898228
"1427",0.0685076038710616
"1428",0.00662976811655435
"1429",0.00526981568238936
"1430",0.00402985905123892
"1431",0.00622796398827833
"1432",0.0114179339785103
"1433",0.0256903514516481
"1434",0.00708699350390293
"1435",0.00260155457738209
"1436",0.00139811436471554
"1437",0.00685076038710616
"1438",0.00446788720898228
"1439",0.00501275150276061
"1440",0.00380597799283676
"1441",0.0228358679570205
"1442",0.0131184773370118
"1443",0.0041104562322637
"1444",0.0097868005530088
"1445",0.00428172524194135
"1446",0.00642258786291203
"1447",0.0162254851273567
"1448",0.00708699350390293
"1449",0.00477960027007407
"1450",0.00477960027007407
"1451",0.0048934002765044
"1452",0.0036700502073783
"1453",0.0146802008295132
"1454",0.00437282577900393
"1455",0.00354349675195146
"1456",0.00402985905123892
"1457",0.00446788720898228
"1458",0.00176414430569257
"1459",0.0102761405806592
"1460",0.0082209124645274
"1461",0.00893577441796456
"1462",0.00297859147265485
"1463",0.00790472352358403
"1464",0.00342538019355308
"1465",0.00402985905123892
"1466",0.00428172524194135
"1467",0.00790472352358403
"1468",0.00260155457738209
"1469",0.00370311372276009
"1470",0.00893577441796456
"1471",0.0164418249290548
"1472",0.0097868005530088
"1473",0.00642258786291203
"1474",0.0100255030055212
"1475",0.00613500930188612
"1476",0.00190298899641838
"1477",0.0246627373935822
"1478",0.00302239428842919
"1479",0.0120895771537168
"1480",0.0120895771537168
"1481",0.00467097299120875
"1482",0.00761195598567351
"1483",0.0228358679570205
"1484",0.00761195598567351
"1485",0.00437282577900393
"1486",0.00642258786291203
"1487",0.0097868005530088
"1488",0.00662976811655435
"1489",0.00708699350390293
"1490",0.00285448349462757
"1491",0.0073401004147566
"1492",0.00289468748750965
"1493",0.0093419459824175
"1494",0.0097868005530088
"1495",0.00604478857685838
"1496",0.0128451757258241
"1497",0.0015280506439642
"1498",0.00790472352358403
"1499",0.00116774324780219
"1500",0.00642258786291203
"1501",0.00685076038710616
"1502",0.0085634504838827
"1503",0.0192677635887361
"1504",0.0164418249290548
"1505",0.0137015207742123
"1506",0.0195736011060176
"1507",0.0093419459824175
"1508",0.00331488405827718
"1509",0.00622796398827833
"1510",0.0073401004147566
"1511",0.00555467058414013
"1512",0.00419434309414663
"1513",0.00540849504245223
"1514",0.0073401004147566
"1515",0.00256903514516481
"1516",0.00587208033180528
"1517",0.0158094470471681
"1518",0.000909392971739756
"1519",0.00513807029032962
"1520",0.00642258786291203
"1521",0.00284132919280901
"1522",0.00117441606636106
"1523",0.0073401004147566
"1524",0.0108169900849045
"1525",0.00555467058414013
"1526",0.00652453370200587
"1527",0.00555467058414013
"1528",0.0082209124645274
"1529",0.00540849504245223
"1530",0.00501275150276061
"1531",0.00155699099706958
"1532",0.00893577441796456
"1533",0.0036700502073783
"1534",0.00526981568238936
"1535",0.0114179339785103
"1536",0.00587208033180528
"1537",0.00360566336163482
"1538",0.0082209124645274
"1539",0.00292212528359978
"1540",0.00321129393145601
"1541",0.00761195598567351
"1542",0.00673845283977655
"1543",0.0120895771537168
"1544",0.0105396313647787
"1545",0.0024761784531709
"1546",0.00274030415484247
"1547",0.00115462253715272
"1548",0.000940607833469954
"1549",0.00604478857685838
"1550",0.0128451757258241
"1551",0.0093419459824175
"1552",0.003736778392967
"1553",0.00708699350390293
"1554",0.00604478857685838
"1555",0.00210792627295574
"1556",0.00874565155800787
"1557",0.00761195598567351
"1558",0.00622796398827833
"1559",0.00211879187230088
"1560",0.00477960027007407
"1561",0.0158094470471681
"1562",0.00241791543074335
"1563",0.0124559279765567
"1564",0.000632377881886723
"1565",0.00893577441796456
"1566",0.00232229165664616
"1567",0.00540849504245223
"1568",0.00380597799283676
"1569",0.00604478857685838
"1570",0.00501275150276061
"1571",0.00467097299120875
"1572",0.00446788720898228
"1573",0.00456717359140411
"1574",0.0102761405806592
"1575",0.00211879187230088
"1576",0.00195736011060176
"1577",0.00570896698925514
"1578",0.00135212376061306
"1579",0.00780466373214626
"1580",0.00428172524194135
"1581",0.00119490006751852
"1582",0.00477960027007407
"1583",0.00354349675195146
"1584",0.00893577441796456
"1585",0.00241791543074335
"1586",0.00421585254591149
"1587",0.00761195598567351
"1588",0.00893577441796456
"1589",0.00306750465094306
"1590",0.00419434309414663
"1591",0.0024467001382522
"1592",0.00331488405827718
"1593",0.00306750465094306
"1594",0.00642258786291203
"1595",0.000901415840408706
"1596",0.00205522811613185
"1597",0.00260155457738209
"1598",0.00380597799283676
"1599",0.000818815982522649
"1600",0.00477960027007407
"1601",0.00555467058414013
"1602",0.0097868005530088
"1603",0.00437282577900393
"1604",0.00180283168081741
"1605",0.00642258786291203
"1606",0.0041104562322637
"1607",0.00540849504245223
"1608",0.0097868005530088
"1609",0.0048934002765044
"1610",0.00137934772894755
"1611",0.00540849504245223
"1612",0.00708699350390293
"1613",0.0018683891964835
"1614",0.00570896698925514
"1615",0.00316188940943361
"1616",0.00437282577900393
"1617",0.00477960027007407
"1618",0.00178715488359291
"1619",0.00326226685100293
"1620",0.0085634504838827
"1621",0.0041104562322637
"1622",0.00151119714421459
"1623",0.00331488405827718
"1624",0.0093419459824175
"1625",0.00395236176179202
"1626",0.00662976811655435
"1627",0.0108169900849045
"1628",0.00419434309414663
"1629",0.00331488405827718
"1630",0.000964895829169882
"1631",0.00662976811655435
"1632",0.00513807029032962
"1633",0.00233548649560437
"1634",0.0048934002765044
"1635",0.015223911971347
"1636",0.0042230714715038
"1637",0.0036700502073783
"1638",0.00526981568238936
"1639",0.00188553038177234
"1640",0.003736778392967
"1641",0.00437282577900393
"1642",0.0097868005530088
"1643",0.00190740428411308
"1644",0.00570896698925514
"1645",0.0015223911971347
"1646",0.00142724174731378
"1647",0.00685076038710616
"1648",0.00805971810247784
"1649",0.0171269009677654
"1650",0.00342538019355308
"1651",0.00685076038710616
"1652",0.00163113342550147
"1653",0.00395236176179202
"1654",0.0141739870078059
"1655",0.00138866764603503
"1656",0.0073401004147566
"1657",0.00587208033180528
"1658",0.0162254851273567
"1659",0.00188553038177234
"1660",0.00342538019355308
"1661",0.00642258786291203
"1662",0.00178715488359291
"1663",0.00662976811655435
"1664",0.000889709141182619
"1665",0.00331488405827718
"1666",0.00555467058414013
"1667",0.00622796398827833
"1668",0.000577311268576362
"1669",0.0018683891964835
"1670",0.00662976811655435
"1671",0.000511250775157176
"1672",0.00893577441796456
"1673",0.000517689701796436
"1674",0.000572486940426699
"1675",0.00467097299120875
"1676",0.00685076038710616
"1677",0.0293604016590264
"1678",0.0137015207742123
"1679",0.0120895771537168
"1680",0.0102761405806592
"1681",0.0228358679570205
"1682",0.00336922641988828
"1683",0.018683891964835
"1684",0.00263490784119468
"1685",0.0146802008295132
"1686",0.000506213821707352
"1687",0.000332023928292706
"1688",0.000424633908291704
"1689",0.000804394566000724
"1690",0.00708699350390293
"1691",0.000432679603396179
"1692",0.00708699350390293
"1693",0.00118570852853761
"1694",0.00540849504245223
"1695",0.00190298899641838
"1696",0.0085634504838827
"1697",0.00103799399804639
"1698",0.018683891964835
"1699",0.00263490784119468
"1700",0.00419434309414663
"1701",0.00260155457738209
"1702",0.00136107822260387
"1703",0.0256903514516481
"1704",0.00113548514703417
"1705",0.0102761405806592
"1706",0.00642258786291203
"1707",0.00289468748750965
"1708",0.0120895771537168
"1709",0.0128451757258241
"1710",0.00622796398827833
"1711",0.00137015207742123
"1712",0.0114179339785103
"1713",0.00153375232547153
"1714",0.00137934772894755
"1715",0.00141739870078059
"1716",0.00370311372276009
"1717",0.00306750465094306
"1718",0.00540849504245223
"1719",0.000947109730936336
"1720",0.00123808922658545
"1721",0.00380597799283676
"1722",0.0114179339785103
"1723",0.0102761405806592
"1724",0.00477960027007407
"1725",0.00256903514516481
"1726",0.0102761405806592
"1727",0.00107043131048534
"1728",0.00238980013503703
"1729",0.00220992270551812
"1730",0.00578937497501929
"1731",0.00513807029032962
"1732",0.0025063757513803
"1733",0.003736778392967
"1734",0.00311398199413917
"1735",0.0128451757258241
"1736",0.00437282577900393
"1737",0.00228358679570205
"1738",0.00497232608741576
"1739",0.0117441606636106
"1740",0.00281538098100253
"1741",0.0082209124645274
"1742",0.00893577441796456
"1743",0.00321129393145601
"1744",0.00236233116796764
"1745",0.000942765190886169
"1746",0.00321129393145601
"1747",0.00270424752122612
"1748",0.00100255030055212
"1749",0.000543711141833822
"1750",0.0024467001382522
"1751",0.0146802008295132
"1752",0.00467097299120875
"1753",0.000542276547792045
"1754",0.00387778889836198
"1755",0.00577061890058618
"1756",0.0025063757513803
"1757",0.00263490784119468
"1758",0.00105939593615044
"1759",0.00331488405827718
"1760",0.00293604016590264
"1761",0.00587208033180528
"1762",0.00685076038710616
"1763",0.00289468748750965
"1764",0.00293604016590264
"1765",0.000528336276640578
"1766",0.00395236176179202
"1767",0.00155699099706958
"1768",0.00501275150276061
"1769",0.000358678554298752
"1770",0.00236233116796764
"1771",0.0036700502073783
"1772",0.00604478857685838
"1773",0.0171269009677654
"1774",0.00642258786291203
"1775",0.0205522811613185
"1776",0.0171269009677654
"1777",0.00274030415484247
"1778",0.00331488405827718
"1779",0.00214086262097068
"1780",0.00604478857685838
"1781",0.00761195598567351
"1782",0.0256903514516481
"1783",0.0093419459824175
"1784",0.00318640018004938
"1785",0.0158094470471681
"1786",0.00316188940943361
"1787",0.000960386970155069
"1788",0.00540849504245223
"1789",0.0108169900849045
"1790",0.00685076038710616
"1791",0.00513807029032962
"1792",0.0036700502073783
"1793",0.00570896698925514
"1794",0.00277733529207007
"1795",0.00348343748496924
"1796",0.00354349675195146
"1797",0.0241791543074335
"1798",0.00293604016590264
"1799",0.0093419459824175
"1800",0.00175660522746312
"1801",0.00708699350390293
"1802",0.00339707126633363
"1803",0.000736640901839372
"1804",0.0114179339785103
"1805",0.00207598799609278
"1806",0.0114179339785103
"1807",0.00236233116796764
"1808",0.000799699656082432
"1809",0.0171269009677654
"1810",0.000802823482864003
"1811",0.0097868005530088
"1812",0.000809144927610964
"1813",0.00256903514516481
"1814",0.000775557779672396
"1815",0.018683891964835
"1816",0.00213345479183237
"1817",0.0205522811613185
"1818",0.00148391921742372
"1819",0.0316188940943361
"1820",0.000781455557464581
"1821",0.0171269009677654
"1822",0.00274030415484247
"1823",0.0120895771537168
"1824",0.00570896698925514
"1825",0.00342538019355308
"1826",0.000983362734991315
"1827",0.00263490784119468
"1828",0.00167091716758687
"1829",0.0128451757258241
"1830",0.00419434309414663
"1831",0.0342538019355308
"1832",0.0293604016590264
"1833",0.0041104562322637
"1834",0.00662976811655435
"1835",0.00275253765553373
"1836",0.00555467058414013
"1837",0.00395236176179202
"1838",0.00587208033180528
"1839",0.00190298899641838
"1840",0.00151119714421459
"1841",0.00182957992533992
"1842",0.000713620873656892
"1843",0.0171269009677654
"1844",0.00708699350390293
"1845",0.00613500930188612
"1846",0.0141739870078059
"1847",0.00274030415484247
"1848",0.0198893043496631
"1849",0.00311398199413917
"1850",0.00387778889836198
"1851",0.00216339801698089
"1852",0.00555467058414013
"1853",0.00555467058414013
"1854",0.00555467058414013
"1855",0.00434203123126447
"1856",0.00190298899641838
"1857",0.0024467001382522
"1858",0.000706263957433625
"1859",0.00395236176179202
"1860",0.0085634504838827
"1861",0.00790472352358403
"1862",0.0093419459824175
"1863",0.00071610735753723
"1864",0.00177174837597573
"1865",0.0085634504838827
"1866",0.0114179339785103
"1867",0.000706263957433625
"1868",0.00570896698925514
"1869",0.00446788720898228
"1870",0.00201492952561946
"1871",0.00380597799283676
"1872",0.00673845283977655
"1873",0.0137015207742123
"1874",0.000689673864473775
"1875",0.00708699350390293
"1876",0.00685076038710616
"1877",0.0036700502073783
"1878",0.00790472352358403
"1879",0.00297859147265485
"1880",0.0102761405806592
"1881",0.0041104562322637
"1882",0.00685076038710616
"1883",0.00708699350390293
"1884",0.0097868005530088
"1885",0.00145760859300131
"1886",0.000619044613292726
"1887",0.00685076038710616
"1888",0.00662976811655435
"1889",0.00622796398827833
"1890",0.000739290689256061
"1891",0.00662976811655435
"1892",0.000443893761583553
"1893",0.0041104562322637
"1894",0.00604478857685838
"1895",0.0102761405806592
"1896",0.00437282577900393
"1897",0.00540849504245223
"1898",0.00228358679570205
"1899",0.00293604016590264
"1900",0.00363757188695902
"1901",0.00306750465094306
"1902",0.0085634504838827
"1903",0.00209717154707332
"1904",0.00172708245053097
"1905",0.0108169900849045
"1906",0.00474283411415042
"1907",0.00685076038710616
"1908",0.00477960027007407
"1909",0.00360566336163482
"1910",0.015223911971347
"1911",0.00354349675195146
"1912",0.00721132672326965
"1913",0.0146802008295132
"1914",0.00446788720898228
"1915",0.00685076038710616
"1916",0.00193889444918099
"1917",0.00555467058414013
"1918",0.00616568434839555
"1919",0.0108169900849045
"1920",0.00336922641988828
"1921",0.00526981568238936
"1922",0.0124559279765567
"1923",0.00395236176179202
"1924",0.00171269009677654
"1925",0.00233548649560437
"1926",0.00348343748496924
"1927",0.00790472352358403
"1928",0.00225849243530972
"1929",0.00238980013503703
"1930",0.0181343657305751
"1931",0.00238980013503703
"1932",0.00150016650812544
"1933",0.00211879187230088
"1934",0.00185155686138004
"1935",0.00761195598567351
"1936",0.0097868005530088
"1937",0.00555467058414013
"1938",0.00285448349462757
"1939",0.00761195598567351
"1940",0.0082209124645274
"1941",0.00165744202913859
"1942",0.000825392817723634
"1943",0.0046184901486109
"1944",0.00708699350390293
"1945",0.00151119714421459
"1946",0.00587208033180528
"1947",0.00270424752122612
"1948",0.00708699350390293
"1949",0.00402985905123892
"1950",0.0132595362331087
"1951",0.00138866764603503
"1952",0.00129259629945399
"1953",0.0124559279765567
"1954",0.00120188778721161
"1955",0.00211879187230088
"1956",0.00192077394031014
"1957",0.00134328635041297
"1958",0.0293604016590264
"1959",0.00135212376061306
"1960",0.0120895771537168
"1961",0.00336922641988828
"1962",0.00233548649560437
"1963",0.00112307547329609
"1964",0.0102761405806592
"1965",0.00477960027007407
"1966",0.0073401004147566
"1967",0.00104858577353666
"1968",0.0141739870078059
"1969",0.0048934002765044
"1970",0.00192979165833976
"1971",0.00331488405827718
"1972",0.000889709141182619
"1973",0.00662976811655435
"1974",0.0082209124645274
"1975",0.000736640901839372
"1976",0.00287444491766692
"1977",0.00893577441796456
"1978",0.00708699350390293
"1979",0.00423758374460175
"1980",0.0205522811613185
"1981",0.00662976811655435
"1982",0.000564623108827431
"1983",0.00297859147265485
"1984",0.0146802008295132
"1985",0.000626593937845076
"1986",0.00761195598567351
"1987",0.0102761405806592
"1988",0.0106304902558544
"1989",0.00893577441796456
"1990",0.00428172524194135
"1991",0.0093419459824175
"1992",0.00073401004147566
"1993",0.0146802008295132
"1994",0.00540849504245223
"1995",0.00176414430569257
"1996",0.0114179339785103
"1997",0.00316188940943361
"1998",0.00613500930188612
"1999",0.0093419459824175
"2000",0.00662976811655435
"2001",0.00893577441796456
"2002",0.00893577441796456
"2003",0.00555467058414013
"2004",0.00120895771537168
"2005",0.00118799313071205
"2006",0.00456717359140411
"2007",0.000825392817723634
"2008",0.00708699350390293
"2009",0.000728804296500656
"2010",0.000778495498534791
"2011",0.00323657971044386
"2012",0.00685076038710616
"2013",0.00342538019355308
"2014",0.00419434309414663
"2015",0.00587208033180528
"2016",0.0108169900849045
"2017",0.00160564696572801
"2018",0.00342538019355308
"2019",0.00721132672326965
"2020",0.0048934002765044
"2021",0.00180283168081741
"2022",0.00437282577900393
"2023",0.0041104562322637
"2024",0.0120895771537168
"2025",0.0025063757513803
"2026",0.00395236176179202
"2027",0.00419434309414663
"2028",0.00517038519781597
"2029",0.00437282577900393
"2030",0.00501275150276061
"2031",0.0114179339785103
"2032",0.00423758374460175
"2033",0.00540849504245223
"2034",0.00348343748496924
"2035",0.00456717359140411
"2036",0.00139811436471554
"2037",0.003736778392967
"2038",0.00395236176179202
"2039",0.00228358679570205
"2040",0.0036700502073783
"2041",0.00555467058414013
"2042",0.0111093411682803
"2043",0.00555467058414013
"2044",0.00197618088089601
"2045",0.0036700502073783
"2046",0.00555467058414013
"2047",0.00236233116796764
"2048",0.00336922641988828
"2049",0.0171269009677654
"2050",0.00513807029032962
"2051",0.00587208033180528
"2052",0.00642258786291203
"2053",0.00402985905123892
"2054",0.00437282577900393
"2055",0.00662976811655435
"2056",0.00419434309414663
"2057",0.00555467058414013
"2058",0.000520310915476418
"2059",0.00360566336163482
"2060",0.00354349675195146
"2061",0.00321129393145601
"2062",0.015223911971347
"2063",0.00622796398827833
"2064",0.0073401004147566
"2065",0.0205522811613185
"2066",0.018683891964835
"2067",0.00790472352358403
"2068",0.00467097299120875
"2069",0.00451698487061945
"2070",0.0158094470471681
"2071",0.0071694004051111
"2072",0.00285448349462757
"2073",0.00360566336163482
"2074",0.00331488405827718
"2075",0.00555467058414013
"2076",0.00501275150276061
"2077",0.00207598799609278
"2078",0.0241791543074335
"2079",0.00642258786291203
"2080",0.0120895771537168
"2081",0.00696687496993847
"2082",0.00451698487061945
"2083",0.00526981568238936
"2084",0.00395236176179202
"2085",0.0146802008295132
"2086",0.000377799286053649
"2087",0.0114179339785103
"2088",0.00526981568238936
"2089",0.003736778392967
"2090",0.00311398199413917
"2091",0.00622796398827833
"2092",0.00526981568238936
"2093",0.00467097299120875
"2094",0.0195736011060176
"2095",0.00419434309414663
"2096",0.0048934002765044
"2097",0.00513807029032962
"2098",0.003736778392967
"2099",0.0093419459824175
"2100",0.00642258786291203
"2101",0.0137015207742123
"2102",0.0195736011060176
"2103",0.0146802008295132
"2104",0.00685076038710616
"2105",0.00540849504245223
"2106",0.00685076038710616
"2107",0.00380597799283676
"2108",0.00555467058414013
"2109",0.0048934002765044
"2110",0.00260155457738209
"2111",0.00354349675195146
"2112",0.00513807029032962
"2113",0.00893577441796456
"2114",0.00604478857685838
"2115",0.00331488405827718
"2116",0.00311398199413917
"2117",0.00253731866189117
"2118",0.0093419459824175
"2119",0.00622796398827833
"2120",0.00153375232547153
"2121",0.0041104562322637
"2122",0.0246627373935822
"2123",0.00446788720898228
"2124",0.0108169900849045
"2125",0.0171269009677654
"2126",0.0137015207742123
"2127",0.0073401004147566
"2128",0.00955920054014813
"2129",0.00380597799283676
"2130",0.00395236176179202
"2131",0.0120895771537168
"2132",0.00326226685100293
"2133",0.00685076038710616
"2134",0.0093419459824175
"2135",0.00513807029032962
"2136",0.00893577441796456
"2137",0.00326226685100293
"2138",0.00256903514516481
"2139",0.0085634504838827
"2140",0.00419434309414663
"2141",0.00281538098100253
"2142",0.00348343748496924
"2143",0.00216339801698089
"2144",0.0324509702547134
"2145",0.00513807029032962
"2146",0.00570896698925514
"2147",0.00141739870078059
"2148",0.00893577441796456
"2149",0.0036700502073783
"2150",0.00501275150276061
"2151",0.0097868005530088
"2152",0.000271317243053709
"2153",0.00563076196200507
"2154",0.00428172524194135
"2155",0.00266912742354786
"2156",0.00913434718280822
"2157",0.00513807029032962
"2158",0.00199536710304063
"2159",0.00652453370200587
"2160",0.0097868005530088
"2161",0.0128451757258241
"2162",0.00223394360449114
"2163",0.00380597799283676
"2164",0.0146802008295132
"2165",0.00103277794780495
"2166",0.0171269009677654
"2167",0.00501275150276061
"2168",0.0256903514516481
"2169",0.0036700502073783
"2170",0.00456717359140411
"2171",0.00526981568238936
"2172",0.00540849504245223
"2173",0.00526981568238936
"2174",0.00708699350390293
"2175",0.00642258786291203
"2176",0.00342538019355308
"2177",0.00761195598567351
"2178",0.0041104562322637
"2179",0.00456717359140411
"2180",0.003736778392967
"2181",0.0137015207742123
"2182",0.00913434718280822
"2183",0.00662976811655435
"2184",0.00428172524194135
"2185",0.00526981568238936
"2186",0.0146802008295132
"2187",0.00380597799283676
"2188",0.00177174837597573
"2189",0.0085634504838827
"2190",0.00587208033180528
"2191",0.00761195598567351
"2192",0.0085634504838827
"2193",0.00570896698925514
"2194",0.00761195598567351
"2195",0.00328836498581096
"2196",0.0308284217419777
"2197",0.00893577441796456
"2198",0.00893577441796456
"2199",0.00913434718280822
"2200",0.00289468748750965
"2201",0.000929967473362828
"2202",0.0114179339785103
"2203",0.00354349675195146
"2204",0.00395236176179202
"2205",0.00437282577900393
"2206",0.000399849828041216
"2207",0.00708699350390293
"2208",0.0082209124645274
"2209",0.00761195598567351
"2210",0.00428172524194135
"2211",0.0108169900849045
"2212",0.00893577441796456
"2213",0.00685076038710616
"2214",0.0120895771537168
"2215",0.00256903514516481
"2216",0.00188553038177234
"2217",0.0137015207742123
"2218",0.00448739763347565
"2219",0.00133456371177393
"2220",0.00360566336163482
"2221",0.00761195598567351
"2222",0.000832076160377267
"2223",0.00306750465094306
"2224",0.00214086262097068
"2225",0.00331488405827718
"2226",0.00406975864580564
"2227",0.00214086262097068
"2228",0.00587208033180528
"2229",0.00446788720898228
"2230",0.0073401004147566
"2231",0.00622796398827833
